# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
exon-XM_003718438.1-1	GENE_exon-XM_003718438.1-1	rna-XM_003718438.1	protein_coding	10	13	41	234	0	0	0	0	0	0	1	107	9	0	12	40	0	0	0	0	2	0	0	1	0	0	12	116
exon-XM_003718439.1-1	GENE_exon-XM_003718439.1-1	rna-XM_003718439.1	protein_coding	0	4	1	236	24	0	0	0	0	0	0	74	0	0	2	1	0	0	0	0	2	0	0	0	0	0	2	138
exon-XM_003718440.1-1	GENE_exon-XM_003718440.1-1	rna-XM_003718440.1	protein_coding	0	8	5	209	6	1	1	0	0	0	0	44	0	0	3	5	0	0	0	0	2	0	0	0	0	0	5	157
exon-XM_003718441.1-1	GENE_exon-XM_003718441.1-1	rna-XM_003718441.1	protein_coding	0	9	1	195	6	0	5	0	0	0	0	103	0	0	4	1	0	0	0	0	0	0	0	0	0	0	9	77
exon-XM_003718442.1-1	GENE_exon-XM_003718442.1-1	rna-XM_003718442.1	protein_coding	0	4	1	175	1	0	1	0	0	0	0	96	0	0	3	1	0	0	0	0	0	0	0	0	0	0	4	74
exon-XM_003718443.1-1	GENE_exon-XM_003718443.1-1	rna-XM_003718443.1	protein_coding	0	2	4	137	0	0	0	0	0	0	0	43	0	0	5	4	0	0	0	0	0	0	0	0	0	0	2	89
exon-XM_003718444.1-1	GENE_exon-XM_003718444.1-1	rna-XM_003718444.1	protein_coding	1	2	8	126	0	0	0	1	0	0	0	71	1	0	3	7	0	0	0	0	0	0	0	0	0	0	2	52
exon-XM_003718445.1-1	GENE_exon-XM_003718445.1-1	rna-XM_003718445.1	protein_coding	0	4	3	127	0	0	0	0	0	0	0	73	0	0	2	3	0	0	0	0	1	0	0	0	0	0	4	52
exon-XM_003718446.1-1	GENE_exon-XM_003718446.1-1	rna-XM_003718446.1	protein_coding	0	3	1	146	0	2	4	0	0	0	0	76	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	66
exon-XM_003718447.1-1	GENE_exon-XM_003718447.1-1	rna-XM_003718447.1	protein_coding	0	5	0	208	6	1	3	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	95
exon-XM_003718448.1-1	GENE_exon-XM_003718448.1-1	rna-XM_003718448.1	protein_coding	1	2	4	161	0	0	4	0	0	0	1	88	1	0	1	3	0	0	0	0	0	0	0	0	0	0	2	68
exon-XM_003718449.1-1	GENE_exon-XM_003718449.1-1	rna-XM_003718449.1	protein_coding	6	14	11	132	3	0	0	0	2	0	0	50	4	0	15	10	0	1	1	0	5	0	0	1	0	0	11	66
exon-XM_003718450.1-1	GENE_exon-XM_003718450.1-1	rna-XM_003718450.1	protein_coding	0	6	3	145	0	0	0	0	0	0	0	105	0	0	4	3	0	0	0	0	0	0	0	0	0	0	6	36
exon-XM_003718451.1-1	GENE_exon-XM_003718451.1-1	rna-XM_003718451.1	protein_coding	0	7	1	132	0	0	0	0	0	0	0	45	0	0	14	1	0	0	0	0	2	0	0	0	0	0	5	75
exon-XM_003718452.1-1	GENE_exon-XM_003718452.1-1	rna-XM_003718452.1	protein_coding	0	4	0	89	2	0	1	0	0	0	0	48	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	36
exon-XM_003718453.1-1	GENE_exon-XM_003718453.1-1	rna-XM_003718453.1	protein_coding	0	1	1	90	0	0	1	0	0	0	0	38	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	49
exon-XM_003718454.1-1	GENE_exon-XM_003718454.1-1	rna-XM_003718454.1	protein_coding	0	3	0	80	9	1	7	0	0	0	0	30	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	32
exon-XM_003718455.1-1	GENE_exon-XM_003718455.1-1	rna-XM_003718455.1	protein_coding	0	3	0	80	9	1	7	0	0	0	0	30	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	32
exon-XM_003718456.1-1	GENE_exon-XM_003718456.1-1	rna-XM_003718456.1	protein_coding	0	4	4	77	0	0	0	0	0	0	0	44	0	0	8	4	0	0	0	0	0	0	0	0	0	0	4	25
exon-XM_003718457.1-1	GENE_exon-XM_003718457.1-1	rna-XM_003718457.1	protein_coding	0	1	0	80	0	0	0	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31
exon-XM_003718458.1-1	GENE_exon-XM_003718458.1-1	rna-XM_003718458.1	protein_coding	0	3	4	76	2	0	1	0	0	0	0	40	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	33
exon-XM_003718459.1-1	GENE_exon-XM_003718459.1-1	rna-XM_003718459.1	protein_coding	0	3	0	69	0	0	0	0	0	0	0	36	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	30
exon-XM_003718460.1-1	GENE_exon-XM_003718460.1-1	rna-XM_003718460.1	protein_coding	0	10	1	76	0	0	0	0	0	0	0	43	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	32
exon-XM_003718461.1-1	GENE_exon-XM_003718461.1-1	rna-XM_003718461.1	protein_coding	0	3	9	77	1	0	3	0	0	0	0	33	0	0	1	9	0	0	0	0	0	0	0	0	0	0	3	39
exon-XM_003718462.1-1	GENE_exon-XM_003718462.1-1	rna-XM_003718462.1	protein_coding	0	9	3	88	3	0	4	0	0	0	0	34	0	0	7	3	0	0	0	0	0	0	0	0	0	0	9	40
exon-XM_003718463.1-1	GENE_exon-XM_003718463.1-1	rna-XM_003718463.1	protein_coding	0	2	3	108	4	2	4	0	0	0	0	46	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	53
exon-XM_003718464.1-1	GENE_exon-XM_003718464.1-1	rna-XM_003718464.1	protein_coding	0	2	0	82	2	0	1	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	40
exon-XM_003718465.1-1	GENE_exon-XM_003718465.1-1	rna-XM_003718465.1	protein_coding	0	6	0	85	0	0	0	0	0	0	0	48	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	34
exon-XM_003718466.1-1	GENE_exon-XM_003718466.1-1	rna-XM_003718466.1	protein_coding	1	5	0	99	9	0	3	0	0	0	0	52	0	0	9	0	0	0	1	0	1	0	0	0	0	0	4	28
exon-XM_003718467.1-1	GENE_exon-XM_003718467.1-1	rna-XM_003718467.1	protein_coding	0	5	0	100	10	0	3	0	0	0	0	52	0	0	8	0	0	0	0	0	1	0	0	0	0	0	4	28
exon-XM_003718468.1-1	GENE_exon-XM_003718468.1-1	rna-XM_003718468.1	protein_coding	0	1	0	68	5	1	5	0	0	0	0	36	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XM_003718469.1-1	GENE_exon-XM_003718469.1-1	rna-XM_003718469.1	protein_coding	0	5	4	61	8	2	7	0	0	0	0	19	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	27
exon-XM_003718470.1-1	GENE_exon-XM_003718470.1-1	rna-XM_003718470.1	protein_coding	0	0	1	54	0	0	0	0	0	0	0	22	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	29
exon-XM_003718471.1-1	GENE_exon-XM_003718471.1-1	rna-XM_003718471.1	protein_coding	0	4	4	79	6	2	7	0	0	0	0	40	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	26
exon-XM_003718472.1-1	GENE_exon-XM_003718472.1-1	rna-XM_003718472.1	protein_coding	0	2	1	76	12	0	3	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	27
exon-XM_003718473.1-1	GENE_exon-XM_003718473.1-1	rna-XM_003718473.1	protein_coding	0	1	1	65	0	0	0	0	0	0	0	43	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	22
exon-XM_003718474.1-1	GENE_exon-XM_003718474.1-1	rna-XM_003718474.1	protein_coding	0	0	0	52	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
exon-XM_003718475.1-1	GENE_exon-XM_003718475.1-1	rna-XM_003718475.1	protein_coding	0	0	0	53	0	0	0	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27
exon-XM_003718476.1-1	GENE_exon-XM_003718476.1-1	rna-XM_003718476.1	protein_coding	0	3	1	63	1	1	2	0	0	0	0	28	0	0	7	1	0	0	0	0	0	0	0	0	0	0	2	25
exon-XM_003718477.1-1	GENE_exon-XM_003718477.1-1	rna-XM_003718477.1	protein_coding	0	3	2	60	5	2	9	0	0	0	0	27	0	0	5	2	0	0	0	0	0	0	0	0	0	0	1	14
exon-XM_003718478.1-1	GENE_exon-XM_003718478.1-1	rna-XM_003718478.1	protein_coding	0	4	0	49	7	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32
exon-XM_003718479.1-1	GENE_exon-XM_003718479.1-1	rna-XM_003718479.1	protein_coding	0	1	3	48	4	0	2	0	0	0	0	29	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	13
exon-XM_003718480.1-1	GENE_exon-XM_003718480.1-1	rna-XM_003718480.1	protein_coding	0	0	0	30	6	0	1	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_003718481.1-1	GENE_exon-XM_003718481.1-1	rna-XM_003718481.1	protein_coding	0	1	0	33	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	21
exon-XM_003718482.1-1	GENE_exon-XM_003718482.1-1	rna-XM_003718482.1	protein_coding	0	2	0	32	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	17
exon-XM_003718483.1-1	GENE_exon-XM_003718483.1-1	rna-XM_003718483.1	protein_coding	0	1	0	40	3	1	3	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
exon-XM_003718484.1-1	GENE_exon-XM_003718484.1-1	rna-XM_003718484.1	protein_coding	0	1	1	33	4	1	3	0	0	0	0	14	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	10
exon-XM_003718485.1-1	GENE_exon-XM_003718485.1-1	rna-XM_003718485.1	protein_coding	0	2	3	32	0	0	0	0	0	0	0	22	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	10
exon-XM_003718486.1-1	GENE_exon-XM_003718486.1-1	rna-XM_003718486.1	protein_coding	0	1	0	35	0	0	2	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14
exon-XM_003718487.1-1	GENE_exon-XM_003718487.1-1	rna-XM_003718487.1	protein_coding	0	1	1	26	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	10
exon-XM_003718488.1-1	GENE_exon-XM_003718488.1-1	rna-XM_003718488.1	protein_coding	0	1	2	47	0	0	2	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	13
exon-XM_003718489.1-1	GENE_exon-XM_003718489.1-1	rna-XM_003718489.1	protein_coding	0	0	0	45	0	0	4	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26
exon-XM_003718490.1-1	GENE_exon-XM_003718490.1-1	rna-XM_003718490.1	protein_coding	0	2	2	60	4	0	2	0	0	0	0	36	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	17
exon-XM_003718491.1-1	GENE_exon-XM_003718491.1-1	rna-XM_003718491.1	protein_coding	1	1	0	76	6	0	2	0	0	0	0	38	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	28
exon-XM_003718492.1-1	GENE_exon-XM_003718492.1-1	rna-XM_003718492.1	protein_coding	0	4	0	72	3	0	1	0	0	0	0	35	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	31
exon-XM_003718493.1-1	GENE_exon-XM_003718493.1-1	rna-XM_003718493.1	protein_coding	0	3	1	71	3	0	1	0	0	0	0	33	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	33
exon-XM_003718494.1-1	GENE_exon-XM_003718494.1-1	rna-XM_003718494.1	protein_coding	0	0	0	83	20	0	5	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
exon-XM_003718495.1-1	GENE_exon-XM_003718495.1-1	rna-XM_003718495.1	protein_coding	1	3	0	100	4	0	0	0	0	0	0	54	1	0	2	0	0	0	0	0	1	1	0	0	0	0	2	41
exon-XM_003718496.1-1	GENE_exon-XM_003718496.1-1	rna-XM_003718496.1	protein_coding	0	3	0	75	0	1	4	0	0	0	0	17	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	53
exon-XM_003718497.1-1	GENE_exon-XM_003718497.1-1	rna-XM_003718497.1	protein_coding	0	0	1	91	0	0	0	0	0	0	0	22	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	60
exon-XM_003718498.1-1	GENE_exon-XM_003718498.1-1	rna-XM_003718498.1	protein_coding	0	2	5	90	0	0	0	0	0	0	0	43	0	0	2	5	0	0	0	0	1	0	0	0	0	0	2	45
exon-XM_003718499.1-1	GENE_exon-XM_003718499.1-1	rna-XM_003718499.1	protein_coding	0	2	4	90	0	0	0	0	0	0	0	35	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	55
exon-XM_003718500.1-1	GENE_exon-XM_003718500.1-1	rna-XM_003718500.1	protein_coding	0	0	0	86	1	0	6	0	0	0	0	60	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	17
exon-XM_003718501.1-1	GENE_exon-XM_003718501.1-1	rna-XM_003718501.1	protein_coding	0	0	0	56	0	0	4	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_003718502.1-1	GENE_exon-XM_003718502.1-1	rna-XM_003718502.1	protein_coding	0	1	0	54	3	0	1	0	0	0	0	41	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	7
exon-XM_003718503.1-1	GENE_exon-XM_003718503.1-1	rna-XM_003718503.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_003718504.1-1	GENE_exon-XM_003718504.1-1	rna-XM_003718504.1	protein_coding	0	1	1	15	0	0	1	0	0	0	0	6	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	8
exon-XM_003718505.1-1	GENE_exon-XM_003718505.1-1	rna-XM_003718505.1	protein_coding	0	1	3	10	0	0	1	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	5
exon-XM_003718506.1-1	GENE_exon-XM_003718506.1-1	rna-XM_003718506.1	protein_coding	0	1	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8
exon-XM_003718507.1-1	GENE_exon-XM_003718507.1-1	rna-XM_003718507.1	protein_coding	0	2	1	27	3	0	1	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5
exon-XM_003718508.1-1	GENE_exon-XM_003718508.1-1	rna-XM_003718508.1	protein_coding	0	0	3	42	3	0	3	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30
exon-XM_003718509.1-1	GENE_exon-XM_003718509.1-1	rna-XM_003718509.1	protein_coding	0	0	1	44	0	0	0	0	0	0	0	21	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	22
exon-XM_003718510.1-1	GENE_exon-XM_003718510.1-1	rna-XM_003718510.1	protein_coding	0	0	1	40	1	0	0	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
exon-XM_003718511.1-1	GENE_exon-XM_003718511.1-1	rna-XM_003718511.1	protein_coding	0	0	0	19	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
exon-XM_003718512.1-1	GENE_exon-XM_003718512.1-1	rna-XM_003718512.1	protein_coding	0	2	1	25	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	12
exon-XM_003718513.1-1	GENE_exon-XM_003718513.1-1	rna-XM_003718513.1	protein_coding	0	5	2	35	9	0	2	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	6
exon-XM_003718514.1-1	GENE_exon-XM_003718514.1-1	rna-XM_003718514.1	protein_coding	0	5	5	30	0	0	0	0	0	0	0	12	0	0	4	5	0	0	0	0	0	0	0	0	0	0	5	14
exon-XM_003718515.1-1	GENE_exon-XM_003718515.1-1	rna-XM_003718515.1	protein_coding	0	1	3	35	0	0	1	0	0	0	0	12	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	20
exon-XM_003718516.1-1	GENE_exon-XM_003718516.1-1	rna-XM_003718516.1	protein_coding	0	2	1	43	2	1	3	0	0	0	0	13	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	22
exon-XM_003718517.1-1	GENE_exon-XM_003718517.1-1	rna-XM_003718517.1	protein_coding	0	1	2	38	4	0	2	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	15
exon-XM_003718518.1-1	GENE_exon-XM_003718518.1-1	rna-XM_003718518.1	protein_coding	0	0	0	50	0	0	2	0	0	0	0	33	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13
exon-XM_003718519.1-1	GENE_exon-XM_003718519.1-1	rna-XM_003718519.1	protein_coding	0	0	0	46	1	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
exon-XM_003718520.1-1	GENE_exon-XM_003718520.1-1	rna-XM_003718520.1	protein_coding	0	4	1	58	3	1	2	0	0	0	0	28	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	24
exon-XM_003718521.1-1	GENE_exon-XM_003718521.1-1	rna-XM_003718521.1	protein_coding	0	0	0	38	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	21
exon-XM_003718522.1-1	GENE_exon-XM_003718522.1-1	rna-XM_003718522.1	protein_coding	0	4	2	63	2	1	10	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	26
exon-XM_003718523.1-1	GENE_exon-XM_003718523.1-1	rna-XM_003718523.1	protein_coding	0	0	0	45	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
exon-XM_003718524.1-1	GENE_exon-XM_003718524.1-1	rna-XM_003718524.1	protein_coding	1	4	2	42	4	2	3	0	0	0	0	15	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	20
exon-XM_003718525.1-1	GENE_exon-XM_003718525.1-1	rna-XM_003718525.1	protein_coding	0	2	1	40	1	1	3	0	0	0	0	13	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	22
exon-XM_003718526.1-1	GENE_exon-XM_003718526.1-1	rna-XM_003718526.1	protein_coding	0	1	1	44	2	0	1	0	0	0	0	27	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	13
exon-XM_003718527.1-1	GENE_exon-XM_003718527.1-1	rna-XM_003718527.1	protein_coding	0	3	1	42	2	0	1	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	25
exon-XM_003718528.1-1	GENE_exon-XM_003718528.1-1	rna-XM_003718528.1	protein_coding	0	0	2	30	1	0	0	0	0	0	0	13	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	15
exon-XM_003718529.1-1	GENE_exon-XM_003718529.1-1	rna-XM_003718529.1	protein_coding	0	5	2	31	3	0	3	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	13
exon-XM_003718530.1-1	GENE_exon-XM_003718530.1-1	rna-XM_003718530.1	protein_coding	0	2	1	25	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	15
exon-XM_003718531.1-1	GENE_exon-XM_003718531.1-1	rna-XM_003718531.1	protein_coding	0	4	1	23	2	1	2	0	0	0	0	7	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	12
exon-XM_003718532.1-1	GENE_exon-XM_003718532.1-1	rna-XM_003718532.1	protein_coding	0	0	0	23	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17
exon-XM_003718533.1-1	GENE_exon-XM_003718533.1-1	rna-XM_003718533.1	protein_coding	0	0	1	24	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_003718534.1-1	GENE_exon-XM_003718534.1-1	rna-XM_003718534.1	protein_coding	0	0	0	20	1	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_003718535.1-1	GENE_exon-XM_003718535.1-1	rna-XM_003718535.1	protein_coding	0	2	0	21	1	2	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_003718536.1-1	GENE_exon-XM_003718536.1-1	rna-XM_003718536.1	protein_coding	0	0	0	24	1	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_003718537.1-1	GENE_exon-XM_003718537.1-1	rna-XM_003718537.1	protein_coding	0	1	2	26	2	0	1	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	15
exon-XM_003718538.1-1	GENE_exon-XM_003718538.1-1	rna-XM_003718538.1	protein_coding	0	0	1	26	1	0	1	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
exon-XM_003718539.1-1	GENE_exon-XM_003718539.1-1	rna-XM_003718539.1	protein_coding	0	5	2	26	1	0	1	0	0	0	0	11	0	0	1	2	0	0	0	0	1	0	0	0	0	0	4	13
exon-XM_003718540.1-1	GENE_exon-XM_003718540.1-1	rna-XM_003718540.1	protein_coding	0	2	1	41	3	0	3	0	0	0	0	18	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	15
exon-XM_003718541.1-1	GENE_exon-XM_003718541.1-1	rna-XM_003718541.1	protein_coding	0	3	1	30	3	1	3	0	0	0	0	10	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	13
exon-XM_003718542.1-1	GENE_exon-XM_003718542.1-1	rna-XM_003718542.1	protein_coding	0	1	3	25	0	0	0	1	0	0	0	14	0	0	2	2	0	0	0	0	1	0	0	0	0	0	1	9
exon-XM_003718543.1-1	GENE_exon-XM_003718543.1-1	rna-XM_003718543.1	protein_coding	0	0	2	26	1	0	1	0	0	0	0	18	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	5
exon-XM_003718544.1-1	GENE_exon-XM_003718544.1-1	rna-XM_003718544.1	protein_coding	0	0	0	27	1	0	1	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XM_003718545.1-1	GENE_exon-XM_003718545.1-1	rna-XM_003718545.1	protein_coding	0	0	1	28	0	0	0	0	0	0	0	15	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	12
exon-XM_003718546.1-1	GENE_exon-XM_003718546.1-1	rna-XM_003718546.1	protein_coding	0	2	4	10	0	0	0	0	0	0	0	2	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	7
exon-XM_003718547.1-1	GENE_exon-XM_003718547.1-1	rna-XM_003718547.1	protein_coding	0	0	1	12	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_003718548.1-1	GENE_exon-XM_003718548.1-1	rna-XM_003718548.1	protein_coding	0	1	1	9	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	6
exon-XM_003718549.1-1	GENE_exon-XM_003718549.1-1	rna-XM_003718549.1	protein_coding	0	0	0	16	2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_003718550.1-1	GENE_exon-XM_003718550.1-1	rna-XM_003718550.1	protein_coding	0	0	0	27	3	0	3	0	0	0	0	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5
exon-XM_003718551.1-1	GENE_exon-XM_003718551.1-1	rna-XM_003718551.1	protein_coding	0	2	1	24	0	0	0	0	0	0	0	11	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	13
exon-XM_003718552.1-1	GENE_exon-XM_003718552.1-1	rna-XM_003718552.1	protein_coding	0	0	0	21	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
exon-XM_003718553.1-1	GENE_exon-XM_003718553.1-1	rna-XM_003718553.1	protein_coding	0	3	0	17	0	1	2	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	8
exon-XM_003718554.1-1	GENE_exon-XM_003718554.1-1	rna-XM_003718554.1	protein_coding	0	1	1	23	0	0	0	0	0	0	0	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	13
exon-XM_003718555.1-1	GENE_exon-XM_003718555.1-1	rna-XM_003718555.1	protein_coding	0	1	0	21	1	0	4	0	0	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	11
exon-XM_003718556.1-1	GENE_exon-XM_003718556.1-1	rna-XM_003718556.1	protein_coding	0	1	1	26	0	0	0	0	1	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12
exon-XM_003718557.1-1	GENE_exon-XM_003718557.1-1	rna-XM_003718557.1	protein_coding	0	0	0	30	1	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
exon-XM_003718558.1-1	GENE_exon-XM_003718558.1-1	rna-XM_003718558.1	protein_coding	0	1	0	26	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	13
exon-XM_003718559.1-1	GENE_exon-XM_003718559.1-1	rna-XM_003718559.1	protein_coding	0	1	0	24	2	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	10
exon-XM_003718560.1-1	GENE_exon-XM_003718560.1-1	rna-XM_003718560.1	protein_coding	1	1	1	22	0	0	0	0	0	0	0	11	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	11
exon-XM_003718561.1-1	GENE_exon-XM_003718561.1-1	rna-XM_003718561.1	protein_coding	0	0	1	21	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_003718562.1-1	GENE_exon-XM_003718562.1-1	rna-XM_003718562.1	protein_coding	0	2	1	18	0	0	0	0	0	0	0	12	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	5
exon-XM_003718563.1-1	GENE_exon-XM_003718563.1-1	rna-XM_003718563.1	protein_coding	0	1	3	16	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	11
exon-XM_003718564.1-1	GENE_exon-XM_003718564.1-1	rna-XM_003718564.1	protein_coding	0	1	2	10	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	5
